datetime,T_outdoor,T_wb,solar,T_room,cooling_load_kW,chiller_power_kW,chw_pump_power_kW,cw_pump_power_kW,ct_fan_power_kW,terminal_fan_power_kW,total_power_kW,chiller_PLR,chiller_COP,T_chw_supply,T_cw_supply,pipe_heat_gain_kW
2024-07-01 14:13:00,7.09146808971315,2.3474662076051755,443.6674109827699,24.928469121973826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:14:00,6.241435620280339,1.9991098874953432,532.0824669059992,25.46216788911452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:15:00,7.374291942626707,2.008140023526023,314.68578302072984,24.833983489016724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:16:00,5.3569822735861505,0.4053813548957906,407.23405185762334,24.30727123435428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:17:00,6.710643170971629,1.02462022241104,515.7337235243563,25.115994675544226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:18:00,7.551565728410016,3.0629471381528,537.1303467350623,26.070679632582628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:19:00,6.178283501121838,1.0079728003573432,491.8150442694303,25.0,77.73487671876761,24.018322675141295,0.8600406956341192,0.8121950250665618,0.45251978115700814,1.0,27.143078176998984,0.1,3.1030655501541937,7.0,3.128644741999212,-3.2044470530493347
2024-07-01 14:20:00,7.098394766725416,1.9700594033242718,365.622728448774,24.757294686955643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:21:00,6.368988229482976,1.8665655667993102,415.1262668367744,24.6577320853507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:22:00,6.646006783918105,2.4319688349322153,525.9332437576686,25.38680659352336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:23:00,6.7688296355722315,1.8400136536122988,431.7262741711068,25.312201869018836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:24:00,7.805215016917964,2.041663828905247,378.93925908084015,25.2901969993418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:25:00,6.103834964664772,0.7662398671005575,333.51943279737236,24.399841435783415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:26:00,8.219667909355719,2.257126980980873,479.79732174728156,25.473222004649337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:27:00,6.420444264436755,0.7991183470831266,446.085931813206,25.338346388095637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:28:00,6.412038705219322,1.1119969799429084,415.34405272497037,25.05364157276339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:29:00,6.243526644810973,0.4576215442079802,364.822465939398,24.490932464959055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:30:00,6.748284149868382,1.3977384365829582,365.0777794752724,24.299901157777636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:31:00,7.369506961975916,2.709981320828202,300.80762415717953,23.985560130167325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:32:00,6.155878206623834,1.259195279630664,312.7652722008418,23.43478721577857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:33:00,6.876651077634733,1.4182088931673111,419.3344461514733,23.996219590161147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:34:00,6.583927725678937,1.365320314897688,462.02330875251215,24.53047309172328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:35:00,6.741327850753342,2.4771228256772835,419.606139910981,24.666850901023004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:36:00,7.4606865927208865,2.705035866712056,359.07957245091677,24.6240191650616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:37:00,7.688704877485721,2.31722085828731,283.2080039046344,24.19709483244399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:38:00,6.977290141395224,1.973227612968747,448.93240730858355,24.715607108195282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:39:00,5.789060221566283,0.4241088274053405,349.40813784751714,24.0154231019781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:40:00,8.363512197631806,3.2595989272273997,306.0165687754646,24.177123012944755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:41:00,6.299054467156323,0.6356607188924888,301.33623642123433,23.5375724989446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:42:00,5.903886521368497,1.381764937932475,431.2318877312191,23.801087136945196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:43:00,7.149284623997336,1.970901641378855,331.0157266857524,23.773639319876672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:44:00,8.116747221886985,3.8285187786637778,428.2653606303534,24.703779739316833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:45:00,7.416210454287971,2.0514783174314504,305.5017313071506,24.295186126818074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:46:00,6.313165749574423,0.12996431539272013,434.67406959809955,24.459625940903273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:47:00,6.925609264417853,2.31536947196979,415.3464931523152,24.65761594635889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:48:00,8.133379039012398,3.7151497357207415,441.9863779819697,25.37350767660642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:49:00,8.475291641500755,4.424078753332276,225.90217963984603,24.59841787328702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:50:00,8.824536520388838,3.7341755982662983,274.7254856088667,24.520699245200138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:51:00,7.337949039988774,2.8984203024496247,333.0165964425204,24.32178796164534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:52:00,9.959349966399834,5.247626044355429,341.4903511676043,25.154007169809535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:53:00,7.084554089529801,1.932226434328472,318.7213095201612,24.55763342591517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:54:00,7.539297035070878,2.7152647684104827,332.2293521324336,24.4107614843716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:55:00,7.182461436776761,1.8727804895430733,361.2202478787823,24.373741985507753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:56:00,6.480672567402573,1.6593151094060474,350.48880642577046,24.038652160121405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:57:00,5.692061624262013,0.3899034772033979,289.87275011675035,23.164454478885197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:58:00,6.969775281197515,1.567178183131105,357.9226090951167,23.464995531930064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 14:59:00,7.642784750184177,2.4485895837400546,346.1787645291603,23.82067771464811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:00:00,7.7299158942788235,3.1987030806998527,355.7824220771937,24.143761665848803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:01:00,8.047084275456129,3.0718963373833743,204.75055493035603,23.513294044208713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:02:00,8.711967984155491,4.153541421674713,274.21223273340155,23.769507391929892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:03:00,6.824579714035752,2.4462894016441266,294.22859612247083,23.40868002012912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:04:00,7.972506332328795,3.0835017725195626,244.14667252241935,23.255391362933743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:05:00,6.897436297994446,2.416155482468309,265.82863783871915,22.919135919404518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:06:00,7.068286548610001,2.292700537346374,288.78281476534534,22.90329519255915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:07:00,8.312107876368783,3.0653542210418396,277.00866654944684,23.249976973043786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:08:00,7.71418342089529,2.9138921761080208,347.6369100272053,23.71414059755634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:09:00,8.229755022267016,2.7484653878455307,322.8960332248956,24.04025881563188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:10:00,6.798335594443849,3.5194784981642586,297.25240449643144,23.59551902163793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:11:00,8.5901261746878,4.7826755609154645,192.87556698095253,23.26856550143726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:12:00,8.513450013579531,2.5487285773160275,245.25023985976898,23.358338575223286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:13:00,8.132170535933097,3.774306910150945,322.32545100715134,23.770380980707216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:14:00,7.197001610944429,1.65882095720373,258.91815088895663,23.31590617139828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:15:00,7.484799658751955,3.150367058279482,309.35481726387445,23.43651351435646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:16:00,8.988070724519442,4.177308929516192,284.5066352807445,23.879919170244452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:17:00,8.08345063499993,3.368313239767657,233.90248816417662,23.537185133880193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:18:00,9.468208567153868,4.065872173281441,189.88115618114423,23.51600362166872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:19:00,8.087167065582943,3.1403467005815187,200.5824122782401,23.090803761757815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:20:00,7.373301521514874,3.1670796965430514,301.22897104838415,23.199602602715213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:21:00,9.162569609504082,4.233078334311691,159.8037444726749,23.00000759480663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:22:00,8.56622018101238,3.461046434455909,175.4013490437283,22.761130673167926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:23:00,9.299005865063386,4.119271622983527,198.67528606463696,23.005735546901455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:24:00,7.790268004769619,3.1841150726053984,187.88564147712322,22.574516800701065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:25:00,7.753865811208464,2.5680483288365283,195.3232068479374,22.327029718805775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:26:00,7.078538116614016,2.3663961320480356,166.17017649230763,21.747554762059476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:27:00,8.983423920191328,4.012697816035304,248.22705716985703,22.546316341970726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:28:00,7.804187622420297,3.421995035263848,194.94441097347266,22.32366494660986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:29:00,10.210887411084396,5.969041808567782,188.4034918875225,22.971349229485284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:30:00,8.363970295128517,2.7647995454344887,146.18256060062293,22.488213232306403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:31:00,8.629112089579348,3.79512575402786,240.53797952269022,22.858929319138735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:32:00,8.273009683162915,3.358974005826648,166.52712666930861,22.511403597755283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:33:00,7.693529004055728,3.0022021831757715,192.7184892967179,22.248469316180845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:34:00,7.820307606197857,1.4366492198077763,157.97792013843747,21.9017751114361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:35:00,8.618407672663995,2.8552802375847888,196.69215499332682,22.195857864220546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:36:00,8.102027668808274,4.071174857075726,210.04798545286405,22.293111120428062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:37:00,8.251218384704934,3.354615973333366,163.23343674253687,22.11343839828555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:38:00,7.732297039644357,2.7471957190412204,125.49712874737914,21.57841622318031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:39:00,7.0732763084551475,1.4250665946195733,146.19330157192545,21.13079211744652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:40:00,7.268862944083329,1.6455894050568265,134.59540324854413,20.833089552090797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:41:00,9.62688173951181,4.665867395339666,166.53161128143896,21.65727057869898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:42:00,10.809849644879428,5.560869830133127,120.17472302268152,22.31378744440531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:43:00,8.166945011756964,2.910337358756954,203.97820026109906,22.354422771499706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:44:00,9.448758101111315,4.783954864224782,149.2915595505747,22.48082376873808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:45:00,8.81295862015061,3.5961117776214113,126.16792513145022,22.19730620735391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:46:00,9.352120199260243,4.495484179359327,156.50927290395455,22.390145541362912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:47:00,7.679535009905316,2.4242472206993098,157.26920831342733,21.941067094691785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:48:00,8.940513002508395,4.238765333155123,129.19289510596414,21.907950241181222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:49:00,8.51753480080188,3.2334938129004303,110.70550582882369,21.623205703032102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:50:00,8.795865203189512,3.7539080551758577,116.45154436499479,21.56986802804614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:51:00,8.732731988618118,3.7753352670114415,94.25555691777652,21.373299714479227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:52:00,9.710917944781906,4.151645520510727,131.0401448911821,21.81573811537501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:53:00,9.283109596201268,3.8956895058522454,107.73122435988786,21.80963317381515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:54:00,9.238605208779557,3.648049062848606,172.53660761111843,22.198489826846657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:55:00,8.112410844552969,2.463925014051288,128.68609607622057,21.78585037054527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:56:00,9.341477636919507,4.91790421774804,150.77556246725572,22.081521274795602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:57:00,8.348722613218255,3.5635826259472965,140.05424772829642,21.862976395488236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:58:00,9.323161296248736,4.422726045683755,104.82361198902608,21.83606205241475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 15:59:00,7.976411552955789,2.9559327172308327,146.2269349820376,21.612428107649155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:00:00,8.130730452617549,2.9935397932023062,83.77719555855516,21.126389496621695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:01:00,9.873446551287854,4.712340896655714,112.58838284842102,21.59452604827841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:02:00,9.275627937990151,4.655719615003171,86.88886440234882,21.531210297138475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:03:00,9.806710356989445,5.282338832875039,83.83055399966139,21.654693148085478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:04:00,9.43480485723451,3.8917144519370486,82.1077053150536,21.595580818898103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:05:00,6.9880947162096225,2.626341733594333,102.22357411726274,20.835466053756818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:06:00,8.064748204510744,3.3300444138752976,73.32043200209573,20.53003231139339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:07:00,9.984565428452566,5.659314604898768,121.57460937634244,21.300049891486424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:08:00,9.508743203319309,4.003205025202592,85.31356752774997,21.409715164257474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:09:00,9.707673666765356,6.110975533068406,61.04490837201203,21.39743434065058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:10:00,8.03239129726737,4.46925972891079,99.4334462854975,21.050471929969124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:11:00,8.915660371798763,3.5127420035125847,88.94611289879555,21.063935970245034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:12:00,8.555125768880053,3.6778640275569505,55.649256060681004,20.73797196281811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:13:00,8.680220040885393,4.366948537833529,78.0187065592446,20.709308377845716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:14:00,9.269551792703723,5.146768016275726,56.45735280646012,20.75905488758939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:15:00,8.78462334664631,3.8439429460541708,66.45733628415383,20.686440179565412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:16:00,8.085729411941392,3.7854654531408927,59.12131884263822,20.350490079354138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:17:00,10.153632625793993,5.051282805459236,83.31065784561946,21.000300681781308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:18:00,8.845416207601712,3.361249182084391,84.4262630382931,20.97833078941397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:19:00,8.212479855182124,3.1193110877124606,78.15292637069938,20.70502902366988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:20:00,7.774069853812489,2.555732170367076,41.822942139284564,20.14560863414121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:21:00,8.93502481287075,4.1708647141722475,57.605881816410374,20.282040490426553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:22:00,9.210094588198114,3.9179182508303376,43.18590964709682,20.375689515818706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:23:00,11.068313215656506,5.5072528530389295,42.499823809411296,21.076757190077764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:24:00,9.984556946241042,4.637311151868956,38.262405629395644,21.13236636500964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:25:00,7.439585933487031,2.816079229639233,47.660019978438555,20.345611370873545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:26:00,9.55266421761663,4.612122613477169,56.56326849597498,20.620261043307078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:27:00,10.100209474184112,5.6171562752932696,54.884171846667485,20.978939847957534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:28:00,10.060420455506774,5.338465881411682,46.495769912025715,21.146630895428466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:29:00,10.00542127790587,5.4801421554903,57.959117610613795,21.3093387861726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:30:00,9.046154119848286,3.8352244597145586,45.82720669950213,21.00664932825815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:31:00,8.320296200799413,3.4931816242387295,42.466868139870066,20.536085695311936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:32:00,9.078806673333133,3.127387232188009,47.842969676404834,20.525486912933676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:33:00,9.865812256109406,5.323443297412441,31.922034549800088,20.69109972056958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:34:00,8.994767431077513,3.212714035714692,24.59714705520695,20.451177268896274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:35:00,9.80042744470738,4.917074144171099,33.24325524935972,20.628207827917436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:36:00,9.818220566298708,4.229912393281948,43.93327305562175,20.81738106430987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:37:00,10.182134949858604,4.708679473882249,25.812012258822158,20.952969618582486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:38:00,9.939019310466703,5.192465444657555,27.294731614278355,20.96661013493486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
2024-07-01 16:39:00,10.15105255009525,4.952953339367234,36.69126832761873,21.108227621886662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0
